featureId,featurename,project,category,sub_category,data_type,description,status,source,owner
2157,ShopCard30dWStatNavCTR,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
2158,MoneyCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
2159,TrendingNowCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,TrendingNowCard,double,,active,WPOFeatureLoadAPI.view,
2160,PollsCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,PollsCard,double,,active,WPOFeatureLoadAPI.view,
2161,TrendingNowCardNavClicks7dWStatSum,WPO,wpo_sdcard,TrendingNowCard,double,,active,WPOFeatureLoadAPI.view,
2162,WeatherCard30dWStatNavCTR,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
2163,NextDoorCardNavClicks7dWStatCount,WPO,wpo_sdcard,NextDoorCard,double,,active,WPOFeatureLoadAPI.view,
2164,FitnessCardNavClicks30dWStatCount,WPO,wpo_sdcard,FitnessCard,double,,active,WPOFeatureLoadAPI.view,
2165,AutosCardViewCount7dWStatSum,WPO,wpo_sdcard,AutosCard,double,,active,WPOFeatureLoadAPI.view,
2166,MoneyCard7dWStatNavCTR,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
2167,FitnessCardViewCount7dWStatCount,WPO,wpo_sdcard,FitnessCard,double,,active,WPOFeatureLoadAPI.view,
2168,TrendingNowCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,TrendingNowCard,double,,active,WPOFeatureLoadAPI.view,
2169,CompanyNewsCardNavClicks7dWStatSum,WPO,wpo_sdcard,CompanyNewsCard,double,,active,WPOFeatureLoadAPI.view,
2170,ShopCardNavClicks30dWStatSum,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
2171,ShopCardNavClicks7dWStatSum,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
2172,NextDoorCardNavClicks30dWStatSum,WPO,wpo_sdcard,NextDoorCard,double,,active,WPOFeatureLoadAPI.view,
2173,TrafficCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,TrafficCard,double,,active,WPOFeatureLoadAPI.view,
2174,HealthTipCardViewCount30dWStatSum,WPO,wpo_sdcard,HealthTipCard,double,,active,WPOFeatureLoadAPI.view,
2175,TopStoriesCard7dWStatCTR,WPO,wpo_sdcard,TopStoriesCard,double,,active,WPOFeatureLoadAPI.view,
2176,NextDoorCard30dWStatNavCTR,WPO,wpo_sdcard,NextDoorCard,double,,active,WPOFeatureLoadAPI.view,
2177,CompanyNewsCard7dWStatCTR,WPO,wpo_sdcard,CompanyNewsCard,double,,active,WPOFeatureLoadAPI.view,
2178,RealEstateCardViewCount7dWStatCount,WPO,wpo_sdcard,RealEstateCard,double,,active,WPOFeatureLoadAPI.view,
2179,SportsCard30dWStatNavCTR,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
2180,PrayerTimesCardViewCount30dWStatCount,WPO,wpo_sdcard,PrayerTimesCard,double,,active,WPOFeatureLoadAPI.view,
2181,IndustryNewsCardNavClicks30dWStatSum,WPO,wpo_sdcard,IndustryNewsCard,double,,active,WPOFeatureLoadAPI.view,
2182,AutosCard7dWStatNavCTR,WPO,wpo_sdcard,AutosCard,double,,active,WPOFeatureLoadAPI.view,
2183,AutosCardViewCount30dWStatCount,WPO,wpo_sdcard,AutosCard,double,,active,WPOFeatureLoadAPI.view,
2184,HealthTipCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,HealthTipCard,double,,active,WPOFeatureLoadAPI.view,
2185,HealthTipCard7dWStatCTR,WPO,wpo_sdcard,HealthTipCard,double,,active,WPOFeatureLoadAPI.view,
2186,NextDoorCardViewCount7dWStatSum,WPO,wpo_sdcard,NextDoorCard,double,,active,WPOFeatureLoadAPI.view,
2187,HealthTipCard30dWStatCTR,WPO,wpo_sdcard,HealthTipCard,double,,active,WPOFeatureLoadAPI.view,
2188,AutosCard7dWStatCTR,WPO,wpo_sdcard,AutosCard,double,,active,WPOFeatureLoadAPI.view,
2189,MoneyCardViewCount7dWStatCount,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
2190,FitnessCardNavClicks7dWStatSum,WPO,wpo_sdcard,FitnessCard,double,,active,WPOFeatureLoadAPI.view,
2191,TrafficCardNavClicks7dWStatCount,WPO,wpo_sdcard,TrafficCard,double,,active,WPOFeatureLoadAPI.view,
2192,SportsCardViewCount30dWStatCount,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
2193,FitnessCardViewCount7dWStatSum,WPO,wpo_sdcard,FitnessCard,double,,active,WPOFeatureLoadAPI.view,
